n	ops	comparisons	collisions	load_factor	inserts	removes	finds	groups_total	groups_mean	groups_stdev	groups_min	groups_max
2394	2394	2865	471	0.304852	2394	0	0	2270	1.05463	1379.61	1	2
2395	2395	2866	471	0.304979	2395	0	0	2271	1.0546	1380.21	1	2
2396	2396	2868	472	0.305106	2396	0	0	2272	1.05458	1380.79	1	2
2397	2397	2870	473	0.305234	2397	0	0	2273	1.05455	1381.35	1	2
2398	2398	2874	476	0.305361	2398	0	0	2274	1.05453	1381.92	1	2
2399	2399	2876	477	0.305488	2399	0	0	2274	1.05497	1382.4	1	2
2400	2400	2877	477	0.305616	2400	0	0	2275	1.05495	1382.97	1	2
2401	2401	2878	477	0.305743	2401	0	0	2275	1.05538	1383.76	1	2
2402	2402	2879	477	0.30587	2402	0	0	2276	1.05536	1384.35	1	2
2403	2403	2881	478	0.305998	2403	0	0	2276	1.0558	1384.51	1	2
2404	2404	2884	480	0.306125	2404	0	0	2278	1.05531	1385.37	1	2
2405	2405	2885	480	0.306252	2405	0	0	2280	1.05482	1385.65	1	2
2406	2406	2886	480	0.30638	2406	0	0	2281	1.0548	1386.25	1	2
2407	2407	2887	480	0.306507	2407	0	0	2282	1.05478	1386.83	1	2
2408	2408	2889	481	0.306634	2408	0	0	2283	1.05475	1387.39	1	2
2409	2409	2890	481	0.306762	2409	0	0	2284	1.05473	1387.96	1	2
2410	2410	2892	482	0.306889	2410	0	0	2284	1.05517	1388.79	1	2
2411	2411	2894	483	0.307016	2411	0	0	2284	1.0556	1389.65	1	2
2412	2412	2896	484	0.307144	2412	0	0	2284	1.05604	1390.11	1	2
2413	2413	2897	484	0.307271	2413	0	0	2285	1.05602	1390.71	1	2
2414	2414	2899	485	0.307398	2414	0	0	2285	1.05646	1391.11	1	2
2415	2415	2901	486	0.307526	2415	0	0	2286	1.05643	1391.72	1	2
2416	2416	2902	486	0.307653	2416	0	0	2287	1.05641	1392.28	1	2
2417	2417	2903	486	0.30778	2417	0	0	2288	1.05638	1392.84	1	2
2418	2418	2904	486	0.307908	2418	0	0	2290	1.0559	1393.12	1	2
2419	2419	2905	486	0.308035	2419	0	0	2290	1.05633	1393.98	1	2
2420	2420	2909	489	0.308162	2420	0	0	2291	1.05631	1394.58	1	2
2421	2421	2910	489	0.30829	2421	0	0	2292	1.05628	1395.18	1	2
2422	2422	2911	489	0.308417	2422	0	0	2292	1.05672	1395.52	1	2
2423	2423	2912	489	0.308545	2423	0	0	2294	1.05623	1396.1	1	2
2424	2424	2913	489	0.308672	2424	0	0	2296	1.05575	1396.53	1	2
2425	2425	2914	489	0.308799	2425	0	0	2297	1.05572	1397.12	1	2
2426	2426	2915	489	0.308927	2426	0	0	2298	1.0557	1397.68	1	2
2427	2427	2916	489	0.309054	2427	0	0	2299	1.05568	1398.26	1	2
2428	2428	2918	490	0.309181	2428	0	0	2300	1.05565	1398.84	1	2
2429	2429	2920	491	0.309309	2429	0	0	2300	1.05609	1399.04	1	2
2430	2430	2921	491	0.309436	2430	0	0	2301	1.05606	1399.61	1	2
2431	2431	2922	491	0.309563	2431	0	0	2302	1.05604	1400.18	1	2
2432	2432	2923	491	0.309691	2432	0	0	2304	1.05556	1401.17	1	2
2433	2433	2924	491	0.309818	2433	0	0	2305	1.05553	1401.74	1	2
2434	2434	2931	497	0.309945	2434	0	0	2306	1.05551	1402.3	1	2
2435	2435	2932	497	0.310073	2435	0	0	2307	1.05548	1402.86	1	2
2436	2436	2933	497	0.3102	2436	0	0	2308	1.05546	1403.44	1	2
2437	2437	2934	497	0.310327	2437	0	0	2309	1.05544	1404.04	1	2
2438	2438	2935	497	0.310455	2438	0	0	2310	1.05541	1404.6	1	2
2439	2439	2937	498	0.310582	2439	0	0	2312	1.05493	1404.86	1	2
2440	2440	2938	498	0.310709	2440	0	0	2313	1.05491	1405.43	1	2
2441	2441	2939	498	0.310837	2441	0	0	2314	1.05488	1406.02	1	2
2442	2442	2941	499	0.310964	2442	0	0	2314	1.05532	1406.76	1	2
2443	2443	2942	499	0.311091	2443	0	0	2315	1.05529	1407.32	1	2
2444	2444	2943	499	0.311219	2444	0	0	2315	1.05572	1407.47	1	2
2445	2445	2944	499	0.311346	2445	0	0	2315	1.05616	1408.33	1	2
2446	2446	2945	499	0.311473	2446	0	0	2315	1.05659	1409.08	1	2
2447	2447	2946	499	0.311601	2447	0	0	2316	1.05656	1409.68	1	2
2448	2448	2947	499	0.311728	2448	0	0	2317	1.05654	1410.26	1	2
2449	2449	2948	499	0.311855	2449	0	0	2318	1.05651	1410.84	1	2
2450	2450	2950	500	0.311983	2450	0	0	2319	1.05649	1411.44	1	2
2451	2451	2951	500	0.31211	2451	0	0	2320	1.05647	1412	1	2
2452	2452	2952	500	0.312237	2452	0	0	2321	1.05644	1412.6	1	2
2453	2453	2953	500	0.312365	2453	0	0	2323	1.05596	1412.87	1	2
2454	2454	2954	500	0.312492	2454	0	0	2324	1.05594	1413.44	1	2
2455	2455	2957	502	0.312619	2455	0	0	2324	1.05637	1413.84	1	2
2456	2456	2959	503	0.312747	2456	0	0	2326	1.05589	1415.04	1	2
2457	2457	2960	503	0.312874	2457	0	0	2327	1.05587	1415.62	1	2
2458	2458	2962	504	0.313001	2458	0	0	2328	1.05584	1416.23	1	2
2459	2459	2963	504	0.313129	2459	0	0	2329	1.05582	1416.79	1	2
2460	2460	2964	504	0.313256	2460	0	0	2330	1.05579	1417.39	1	2
2461	2461	2965	504	0.313383	2461	0	0	2331	1.05577	1417.97	1	2
2462	2462	2967	505	0.313511	2462	0	0	2332	1.05575	1418.57	1	2
2463	2463	2968	505	0.313638	2463	0	0	2333	1.05572	1419.15	1	2
2464	2464	2969	505	0.313765	2464	0	0	2334	1.0557	1419.75	1	2
2465	2465	2970	505	0.313893	2465	0	0	2334	1.05613	1420.14	1	2
2466	2466	2972	506	0.31402	2466	0	0	2336	1.05565	1420.48	1	2
2467	2467	2973	506	0.314147	2467	0	0	2338	1.05518	1421.43	1	2
2468	2468	2976	508	0.314275	2468	0	0	2338	1.0556	1422.29	1	2
2469	2469	2977	508	0.314402	2469	0	0	2340	1.05513	1422.87	1	2
2470	2470	2979	509	0.314529	2470	0	0	2340	1.05556	1423.64	1	2
2471	2471	2982	511	0.314657	2471	0	0	2342	1.05508	1423.99	1	2
2472	2472	2983	511	0.314784	2472	0	0	2343	1.05506	1424.57	1	2
2473	2473	2984	511	0.314911	2473	0	0	2344	1.05503	1425.18	1	2
2474	2474	2985	511	0.315039	2474	0	0	2344	1.05546	1426.03	1	2
2475	2475	2986	511	0.315166	2475	0	0	2345	1.05544	1426.6	1	2
2476	2476	2987	511	0.315294	2476	0	0	2345	1.05586	1427.39	1	2
2477	2477	2989	512	0.315421	2477	0	0	2346	1.05584	1427.95	1	2
2478	2478	2990	512	0.315548	2478	0	0	2347	1.05582	1428.52	1	2
2479	2479	2991	512	0.315676	2479	0	0	2348	1.05579	1429.08	1	2
2480	2480	2994	514	0.315803	2480	0	0	2349	1.05577	1429.65	1	2
2481	2481	2996	515	0.31593	2481	0	0	2349	1.05619	1430.39	1	2
2482	2482	2997	515	0.316058	2482	0	0	2351	1.05572	1431.18	1	2
2483	2483	2998	515	0.316185	2483	0	0	2353	1.05525	1432.37	1	2
2484	2484	2999	515	0.316312	2484	0	0	2354	1.05523	1432.95	1	2
2485	2485	3000	515	0.31644	2485	0	0	2355	1.0552	1433.51	1	2
2486	2486	3002	516	0.316567	2486	0	0	2355	1.05563	1433.68	1	2
2487	2487	3003	516	0.316694	2487	0	0	2356	1.0556	1434.29	1	2
2488	2488	3006	518	0.316822	2488	0	0	2357	1.05558	1434.86	1	2
2489	2489	3007	518	0.316949	2489	0	0	2358	1.05556	1435.46	1	2
2490	2490	3008	518	0.317076	2490	0	0	2359	1.05553	1436.02	1	2
2491	2491	3010	519	0.317204	2491	0	0	2361	1.05506	1436.31	1	2
2492	2492	3011	519	0.317331	2492	0	0	2362	1.05504	1436.87	1	2
2493	2493	3013	520	0.317458	2493	0	0	2362	1.05546	1437.2	1	2
2494	2494	3014	520	0.317586	2494	0	0	2363	1.05544	1437.79	1	2
2495	2495	3015	520	0.317713	2495	0	0	2364	1.05541	1438.37	1	2
2496	2496	3017	521	0.31784	2496	0	0	2365	1.05539	1438.94	1	2
2497	2497	3018	521	0.317968	2497	0	0	2366	1.05537	1439.51	1	2
2498	2498	3020	522	0.318095	2498	0	0	2368	1.0549	1439.84	1	2
2499	2499	3021	522	0.318222	2499	0	0	2370	1.05443	1440.23	1	2
2500	2500	3022	522	0.31835	2500	0	0	2370	1.05485	1440.64	1	2
2501	2501	3023	522	0.318477	2501	0	0	2371	1.05483	1441.22	1	2
2502	2502	3024	522	0.318604	2502	0	0	2372	1.05481	1441.8	1	2
2503	2503	3025	522	0.318732	2503	0	0	2373	1.05478	1442.38	1	2
2504	2504	3027	523	0.318859	2504	0	0	2373	1.0552	1442.41	1	2
2505	2505	3028	523	0.318986	2505	0	0	2374	1.05518	1442.97	1	2
2506	2506	3029	523	0.319114	2506	0	0	2375	1.05516	1443.53	1	2
2507	2507	3030	523	0.319241	2507	0	0	2376	1.05513	1444.1	1	2
2508	2508	3033	525	0.319368	2508	0	0	2377	1.05511	1444.66	1	2
2509	2509	3034	525	0.319496	2509	0	0	2379	1.05464	1444.92	1	2
2510	2510	3035	525	0.319623	2510	0	0	2379	1.05507	1445.79	1	2
2511	2511	3036	525	0.31975	2511	0	0	2379	1.05549	1446.23	1	2
2512	2512	3038	526	0.319878	2512	0	0	2379	1.05591	1447.03	1	2
2513	2513	3039	526	0.320005	2513	0	0	2380	1.05588	1447.62	1	2
2514	2514	3040	526	0.320132	2514	0	0	2382	1.05542	1448.15	1	2
2515	2515	3041	526	0.32026	2515	0	0	2383	1.05539	1448.75	1	2
2516	2516	3042	526	0.320387	2516	0	0	2385	1.05493	1449.43	1	2
2517	2517	3044	527	0.320514	2517	0	0	2386	1.0549	1449.99	1	2
2518	2518	3045	527	0.320642	2518	0	0	2387	1.05488	1450.59	1	2
2519	2519	3046	527	0.320769	2519	0	0	2388	1.05486	1451.18	1	2
2520	2520	3047	527	0.320896	2520	0	0	2389	1.05483	1451.75	1	2
2521	2521	3049	528	0.321024	2521	0	0	2389	1.05525	1452.58	1	2
2522	2522	3050	528	0.321151	2522	0	0	2390	1.05523	1453.17	1	2
2523	2523	3054	531	0.321278	2523	0	0	2391	1.05521	1453.73	1	2
2524	2524	3055	531	0.321406	2524	0	0	2392	1.05518	1454.33	1	2
2525	2525	3058	533	0.321533	2525	0	0	2393	1.05516	1454.89	1	2
2526	2526	3059	533	0.321661	2526	0	0	2394	1.05514	1455.49	1	2
2527	2527	3060	533	0.321788	2527	0	0	2394	1.05556	1455.84	1	2
2528	2528	3061	533	0.321915	2528	0	0	2395	1.05553	1456.41	1	2
2529	2529	3062	533	0.322043	2529	0	0	2396	1.05551	1456.97	1	2
2530	2530	3063	533	0.32217	2530	0	0	2397	1.05549	1457.55	1	2
2531	2531	3064	533	0.322297	2531	0	0	2399	1.05502	1457.83	1	2
2532	2532	3065	533	0.322425	2532	0	0	2400	1.055	1458.43	1	2
2533	2533	3070	537	0.322552	2533	0	0	2400	1.05542	1458.81	1	2
2534	2534	3073	539	0.322679	2534	0	0	2401	1.05539	1459.38	1	2
2535	2535	3074	539	0.322807	2535	0	0	2402	1.05537	1459.97	1	2
2536	2536	3076	540	0.322934	2536	0	0	2403	1.05535	1460.53	1	2
2537	2537	3077	540	0.323061	2537	0	0	2404	1.05532	1461.09	1	2
2538	2538	3079	541	0.323189	2538	0	0	2404	1.05574	1461.23	1	2
2539	2539	3081	542	0.323316	2539	0	0	2404	1.05616	1461.3	1	2
2540	2540	3082	542	0.323443	2540	0	0	2404	1.05657	1462.14	1	2
2541	2541	3085	544	0.323571	2541	0	0	2405	1.05655	1462.75	1	2
2542	2542	3086	544	0.323698	2542	0	0	2406	1.05653	1463.32	1	2
2543	2543	3087	544	0.323825	2543	0	0	2407	1.0565	1463.89	1	2
2544	2544	3089	545	0.323953	2544	0	0	2407	1.05692	1464.76	1	2
2545	2545	3094	549	0.32408	2545	0	0	2408	1.05689	1465.37	1	2
2546	2546	3095	549	0.324207	2546	0	0	2409	1.05687	1465.93	1	2
2547	2547	3096	549	0.324335	2547	0	0	2410	1.05685	1466.5	1	2
2548	2548	3098	550	0.324462	2548	0	0	2411	1.05682	1467.1	1	2
2549	2549	3100	551	0.324589	2549	0	0	2412	1.0568	1467.69	1	2
2550	2550	3101	551	0.324717	2550	0	0	2413	1.05678	1468.3	1	2
2551	2551	3103	552	0.324844	2551	0	0	2413	1.05719	1469	1	2
2552	2552	3104	552	0.324971	2552	0	0	2413	1.0576	1469.71	1	2
2553	2553	3107	554	0.325099	2553	0	0	2413	1.05802	1469.94	1	2
2554	2554	3108	554	0.325226	2554	0	0	2413	1.05843	1470.37	1	2
2555	2555	3109	554	0.325353	2555	0	0	2413	1.05885	1470.77	1	2
2556	2556	3112	556	0.325481	2556	0	0	2414	1.05882	1471.35	1	2
2557	2557	3113	556	0.325608	2557	0	0	2415	1.0588	1471.96	1	2
2558	2558	3114	556	0.325735	2558	0	0	2416	1.05877	1472.52	1	2
2559	2559	3115	556	0.325863	2559	0	0	2417	1.05875	1473.09	1	2
2560	2560	3116	556	0.32599	2560	0	0	2418	1.05873	1473.66	1	2
2561	2561	3118	557	0.326117	2561	0	0	2418	1.05914	1474.51	1	2
2562	2562	3120	558	0.326245	2562	0	0	2419	1.05912	1475.08	1	2
2563	2563	3121	558	0.326372	2563	0	0	2420	1.05909	1475.66	1	2
2564	2564	3122	558	0.326499	2564	0	0	2422	1.05863	1476.05	1	2
2565	2565	3123	558	0.326627	2565	0	0	2423	1.05861	1476.64	1	2
2566	2566	3124	558	0.326754	2566	0	0	2424	1.05858	1477.22	1	2
2567	2567	3125	558	0.326881	2567	0	0	2425	1.05856	1477.8	1	2
2568	2568	3129	561	0.327009	2568	0	0	2425	1.05897	1478.65	1	2
2569	2569	3132	563	0.327136	2569	0	0	2426	1.05894	1479.23	1	2
2570	2570	3133	563	0.327263	2570	0	0	2427	1.05892	1479.79	1	2
2571	2571	3135	564	0.327391	2571	0	0	2427	1.05933	1479.84	1	2
2572	2572	3139	567	0.327518	2572	0	0	2428	1.05931	1480.43	1	2
2573	2573	3140	567	0.327645	2573	0	0	2429	1.05928	1481	1	2
2574	2574	3141	567	0.327773	2574	0	0	2429	1.0597	1481.32	1	2
2575	2575	3142	567	0.3279	2575	0	0	2430	1.05967	1481.92	1	2
2576	2576	3143	567	0.328028	2576	0	0	2431	1.05965	1482.5	1	2
2577	2577	3144	567	0.328155	2577	0	0	2432	1.05962	1483.07	1	2
2578	2578	3145	567	0.328282	2578	0	0	2432	1.06003	1483.83	1	2
2579	2579	3146	567	0.32841	2579	0	0	2433	1.06001	1484.39	1	2
2580	2580	3147	567	0.328537	2580	0	0	2434	1.05998	1484.99	1	2
2581	2581	3148	567	0.328664	2581	0	0	2436	1.05952	1485.25	1	2
2582	2582	3149	567	0.328792	2582	0	0	2437	1.0595	1485.81	1	2
2583	2583	3150	567	0.328919	2583	0	0	2438	1.05947	1486.42	1	2
2584	2584	3151	567	0.329046	2584	0	0	2438	1.05989	1486.56	1	2
2585	2585	3152	567	0.329174	2585	0	0	2439	1.05986	1487.16	1	2
2586	2586	3153	567	0.329301	2586	0	0	2440	1.05984	1487.74	1	2
2587	2587	3154	567	0.329428	2587	0	0	2441	1.05981	1488.35	1	2
2588	2588	3155	567	0.329556	2588	0	0	2441	1.06022	1488.66	1	2
2589	2589	3156	567	0.329683	2589	0	0	2442	1.0602	1489.23	1	2
2590	2590	3157	567	0.32981	2590	0	0	2443	1.06017	1489.81	1	2
2591	2591	3158	567	0.329938	2591	0	0	2444	1.06015	1490.37	1	2
2592	2592	3159	567	0.330065	2592	0	0	2445	1.06012	1490.97	1	2
2593	2593	3160	567	0.330192	2593	0	0	2446	1.0601	1491.56	1	2
2594	2594	3162	568	0.33032	2594	0	0	2447	1.06007	1492.14	1	2
2595	2595	3165	570	0.330447	2595	0	0	2448	1.06005	1492.71	1	2
2596	2596	3167	571	0.330574	2596	0	0	2449	1.06002	1493.31	1	2
2597	2597	3169	572	0.330702	2597	0	0	2449	1.06043	1494.1	1	2
2598	2598	3174	576	0.330829	2598	0	0	2450	1.06041	1494.67	1	2
2599	2599	3177	578	0.330956	2599	0	0	2450	1.06082	1495.03	1	2
2600	2600	3179	579	0.331084	2600	0	0	2451	1.06079	1495.63	1	2
2601	2601	3180	579	0.331211	2601	0	0	2452	1.06077	1496.23	1	2
2602	2602	3182	580	0.331338	2602	0	0	2452	1.06117	1497.04	1	2
2603	2603	3186	583	0.331466	2603	0	0	2453	1.06115	1497.64	1	2
2604	2604	3187	583	0.331593	2604	0	0	2454	1.06112	1498.23	1	2
2605	2605	3189	584	0.33172	2605	0	0	2454	1.06153	1498.43	1	2
2606	2606	3190	584	0.331848	2606	0	0	2455	1.06151	1499.01	1	2
2607	2607	3191	584	0.331975	2607	0	0	2456	1.06148	1499.59	1	2
2608	2608	3192	584	0.332102	2608	0	0	2456	1.06189	1500.44	1	2
2609	2609	3193	584	0.33223	2609	0	0	2457	1.06186	1501.01	1	2
2610	2610	3197	587	0.332357	2610	0	0	2458	1.06184	1501.61	1	2
2611	2611	3198	587	0.332484	2611	0	0	2459	1.06181	1502.18	1	2
2612	2612	3200	588	0.332612	2612	0	0	2459	1.06222	1502.54	1	2
2613	2613	3201	588	0.332739	2613	0	0	2460	1.0622	1503.14	1	2
2614	2614	3203	589	0.332866	2614	0	0	2460	1.0626	1503.92	1	2
2615	2615	3206	591	0.332994	2615	0	0	2461	1.06258	1504.49	1	2
2616	2616	3208	592	0.333121	2616	0	0	2462	1.06255	1505.07	1	2
2617	2617	3209	592	0.333248	2617	0	0	2463	1.06253	1505.63	1	2
2618	2618	3210	592	0.333376	2618	0	0	2464	1.0625	1506.2	1	2
2619	2619	3211	592	0.333503	2619	0	0	2465	1.06247	1506.81	1	2
2620	2620	3212	592	0.33363	2620	0	0	2466	1.06245	1507.37	1	2
2621	2621	3213	592	0.333758	2621	0	0	2467	1.06242	1507.93	1	2
2622	2622	3215	593	0.333885	2622	0	0	2468	1.0624	1508.49	1	2
2623	2623	3216	593	0.334012	2623	0	0	2469	1.06237	1509.07	1	2
2624	2624	3217	593	0.33414	2624	0	0	2470	1.06235	1509.67	1	2
2625	2625	3218	593	0.334267	2625	0	0	2471	1.06232	1510.28	1	2
2626	2626	3221	595	0.334394	2626	0	0	2472	1.0623	1510.84	1	2
2627	2627	3222	595	0.334522	2627	0	0	2473	1.06227	1511.4	1	2
2628	2628	3224	596	0.334649	2628	0	0	2474	1.06225	1511.98	1	2
2629	2629	3225	596	0.334777	2629	0	0	2475	1.06222	1512.54	1	2
2630	2630	3227	597	0.334904	2630	0	0	2476	1.0622	1513.1	1	2
2631	2631	3228	597	0.335031	2631	0	0	2477	1.06217	1513.66	1	2
2632	2632	3229	597	0.335159	2632	0	0	2478	1.06215	1514.24	1	2
2633	2633	3230	597	0.335286	2633	0	0	2479	1.06212	1514.8	1	2
2634	2634	3231	597	0.335413	2634	0	0	2480	1.0621	1515.38	1	2
2635	2635	3234	599	0.335541	2635	0	0	2480	1.0625	1516.07	1	2
2636	2636	3235	599	0.335668	2636	0	0	2481	1.06247	1516.68	1	2
2637	2637	3239	602	0.335795	2637	0	0	2482	1.06245	1517.28	1	2
2638	2638	3242	604	0.335923	2638	0	0	2483	1.06242	1517.83	1	2
2639	2639	3247	608	0.33605	2639	0	0	2484	1.0624	1518.4	1	2
2640	2640	3252	612	0.336177	2640	0	0	2485	1.06237	1519	1	2
2641	2641	3253	612	0.336305	2641	0	0	2486	1.06235	1519.6	1	2
2642	2642	3256	614	0.336432	2642	0	0	2487	1.06232	1520.17	1	2
2643	2643	3261	618	0.336559	2643	0	0	2488	1.0623	1520.79	1	2
2644	2644	3264	620	0.336687	2644	0	0	2489	1.06227	1521.35	1	2
2645	2645	3266	621	0.336814	2645	0	0	2489	1.06268	1522.21	1	2
2646	2646	3268	622	0.336941	2646	0	0	2490	1.06265	1522.8	1	2
2647	2647	3269	622	0.337069	2647	0	0	2490	1.06305	1523.19	1	2
2648	2648	3270	622	0.337196	2648	0	0	2491	1.06303	1523.77	1	2
2649	2649	3271	622	0.337323	2649	0	0	2492	1.063	1524.33	1	2
2650	2650	3273	623	0.337451	2650	0	0	2492	1.0634	1524.94	1	2
2651	2651	3274	623	0.337578	2651	0	0	2493	1.06338	1525.5	1	2
2652	2652	3275	623	0.337705	2652	0	0	2494	1.06335	1526.07	1	2
2653	2653	3276	623	0.337833	2653	0	0	2496	1.0629	1526.73	1	2
2654	2654	3279	625	0.33796	2654	0	0	2497	1.06288	1527.29	1	2
2655	2655	3280	625	0.338087	2655	0	0	2498	1.06285	1527.87	1	2
2656	2656	3281	625	0.338215	2656	0	0	2499	1.06283	1528.44	1	2
2657	2657	3282	625	0.338342	2657	0	0	2500	1.0628	1529	1	2
2658	2658	3284	626	0.338469	2658	0	0	2501	1.06277	1529.56	1	2
2659	2659	3287	628	0.338597	2659	0	0	2502	1.06275	1530.13	1	2
2660	2660	3288	628	0.338724	2660	0	0	2503	1.06272	1530.69	1	2
2661	2661	3289	628	0.338851	2661	0	0	2504	1.0627	1531.29	1	2
2662	2662	3290	628	0.338979	2662	0	0	2505	1.06267	1531.86	1	2
2663	2663	3292	629	0.339106	2663	0	0	2504	1.0635	1531.6	1	2
2664	2664	3293	629	0.339233	2664	0	0	2505	1.06347	1532.19	1	2
2665	2665	3295	630	0.339361	2665	0	0	2506	1.06345	1532.75	1	2
2666	2666	3296	630	0.339488	2666	0	0	2507	1.06342	1533.34	1	2
2667	2667	3297	630	0.339615	2667	0	0	2508	1.0634	1533.91	1	2
2668	2668	3298	630	0.339743	2668	0	0	2509	1.06337	1534.5	1	2
2669	2669	3299	630	0.33987	2669	0	0	2509	1.06377	1535.08	1	2
2670	2670	3302	632	0.339997	2670	0	0	2510	1.06375	1535.68	1	2
2671	2671	3304	633	0.340125	2671	0	0	2511	1.06372	1536.26	1	2
2672	2672	3305	633	0.340252	2672	0	0	2512	1.06369	1536.83	1	2
2673	2673	3306	633	0.340379	2673	0	0	2513	1.06367	1537.4	1	2
2674	2674	3309	635	0.340507	2674	0	0	2514	1.06364	1537.99	1	2
2675	2675	3310	635	0.340634	2675	0	0	2515	1.06362	1538.55	1	2
2676	2676	3311	635	0.340761	2676	0	0	2515	1.06402	1539.38	1	2
2677	2677	3312	635	0.340889	2677	0	0	2516	1.06399	1539.94	1	2
2678	2678	3314	636	0.341016	2678	0	0	2517	1.06397	1540.5	1	2
2679	2679	3316	637	0.341144	2679	0	0	2518	1.06394	1541.06	1	2
2680	2680	3317	637	0.341271	2680	0	0	2519	1.06391	1541.62	1	2
2681	2681	3318	637	0.341398	2681	0	0	2520	1.06389	1542.2	1	2
2682	2682	3319	637	0.341526	2682	0	0	2521	1.06386	1542.75	1	2
2683	2683	3320	637	0.341653	2683	0	0	2523	1.06342	1543.01	1	2
2684	2684	3321	637	0.34178	2684	0	0	2524	1.06339	1543.62	1	2
2685	2685	3324	639	0.341908	2685	0	0	2524	1.06379	1543.92	1	2
2686	2686	3325	639	0.342035	2686	0	0	2525	1.06376	1544.49	1	2
2687	2687	3330	643	0.342162	2687	0	0	2525	1.06416	1545.34	1	2
2688	2688	3332	644	0.34229	2688	0	0	2526	1.06413	1545.9	1	2
2689	2689	3334	645	0.342417	2689	0	0	2526	1.06453	1546.7	1	2
2690	2690	3336	646	0.342544	2690	0	0	2527	1.0645	1547.26	1	2
2691	2691	3339	648	0.342672	2691	0	0	2528	1.06448	1547.83	1	2
2692	2692	3340	648	0.342799	2692	0	0	2529	1.06445	1548.41	1	2
2693	2693	3341	648	0.342926	2693	0	0	2530	1.06443	1548.98	1	2
2694	2694	3342	648	0.343054	2694	0	0	2531	1.0644	1549.55	1	2
2695	2695	3343	648	0.343181	2695	0	0	2532	1.06438	1550.11	1	2
2696	2696	3345	649	0.343308	2696	0	0	2532	1.06477	1550.52	1	2
2697	2697	3346	649	0.343436	2697	0	0	2533	1.06475	1551.1	1	2
2698	2698	3349	651	0.343563	2698	0	0	2534	1.06472	1551.67	1	2
2699	2699	3350	651	0.34369	2699	0	0	2535	1.06469	1552.27	1	2
2700	2700	3351	651	0.343818	2700	0	0	2536	1.06467	1552.84	1	2
2701	2701	3352	651	0.343945	2701	0	0	2537	1.06464	1553.4	1	2
2702	2702	3353	651	0.344072	2702	0	0	2539	1.0642	1553.74	1	2
2703	2703	3354	651	0.3442	2703	0	0	2540	1.06417	1554.3	1	2
2704	2704	3357	653	0.344327	2704	0	0	2540	1.06457	1555.17	1	2
2705	2705	3358	653	0.344454	2705	0	0	2541	1.06454	1555.74	1	2
2706	2706	3359	653	0.344582	2706	0	0	2542	1.06452	1556.32	1	2
2707	2707	3362	655	0.344709	2707	0	0	2543	1.06449	1556.92	1	2
2708	2708	3363	655	0.344836	2708	0	0	2544	1.06447	1557.49	1	2
2709	2709	3367	658	0.344964	2709	0	0	2545	1.06444	1558.06	1	2
2710	2710	3369	659	0.345091	2710	0	0	2546	1.06441	1558.63	1	2
2711	2711	3370	659	0.345218	2711	0	0	2547	1.06439	1559.19	1	2
2712	2712	3371	659	0.345346	2712	0	0	2548	1.06436	1559.75	1	2
2713	2713	3372	659	0.345473	2713	0	0	2549	1.06434	1560.31	1	2
2714	2714	3373	659	0.3456	2714	0	0	2550	1.06431	1560.88	1	2
2715	2715	3374	659	0.345728	2715	0	0	2551	1.06429	1561.45	1	2
2716	2716	3376	660	0.345855	2716	0	0	2551	1.06468	1562.29	1	2
2717	2717	3377	660	0.345982	2717	0	0	2552	1.06466	1562.89	1	2
2718	2718	3381	663	0.34611	2718	0	0	2554	1.06421	1563.72	1	2
2719	2719	3382	663	0.346237	2719	0	0	2555	1.06419	1564.29	1	2
2720	2720	3383	663	0.346364	2720	0	0	2555	1.06458	1564.88	1	2
2721	2721	3384	663	0.346492	2721	0	0	2556	1.06455	1565.48	1	2
2722	2722	3385	663	0.346619	2722	0	0	2557	1.06453	1566.08	1	2
2723	2723	3387	664	0.346746	2723	0	0	2557	1.06492	1566.58	1	2
2724	2724	3388	664	0.346874	2724	0	0	2559	1.06448	1566.92	1	2
2725	2725	3389	664	0.347001	2725	0	0	2560	1.06445	1567.48	1	2
2726	2726	3390	664	0.347128	2726	0	0	2561	1.06443	1568.09	1	2
2727	2727	3391	664	0.347256	2727	0	0	2562	1.0644	1568.69	1	2
2728	2728	3392	664	0.347383	2728	0	0	2564	1.06396	1569.58	1	2
2729	2729	3393	664	0.347511	2729	0	0	2564	1.06435	1570.42	1	2
2730	2730	3395	665	0.347638	2730	0	0	2564	1.06474	1571.24	1	2
2731	2731	3396	665	0.347765	2731	0	0	2565	1.06472	1571.81	1	2
2732	2732	3397	665	0.347893	2732	0	0	2566	1.06469	1572.37	1	2
2733	2733	3399	666	0.34802	2733	0	0	2566	1.06508	1573.03	1	2
2734	2734	3400	666	0.348147	2734	0	0	2567	1.06506	1573.6	1	2
2735	2735	3401	666	0.348275	2735	0	0	2568	1.06503	1574.16	1	2
2736	2736	3402	666	0.348402	2736	0	0	2569	1.06501	1574.77	1	2
2737	2737	3403	666	0.348529	2737	0	0	2570	1.06498	1575.37	1	2
2738	2738	3404	666	0.348657	2738	0	0	2571	1.06496	1575.95	1	2
2739	2739	3405	666	0.348784	2739	0	0	2572	1.06493	1576.5	1	2
2740	2740	3406	666	0.348911	2740	0	0	2572	1.06532	1577.3	1	2
2741	2741	3407	666	0.349039	2741	0	0	2573	1.06529	1577.85	1	2
